student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_4_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues
72784,Bachelor of Business,Return to Study,Academic Caution,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,55.52,44.54,39.28,45.53,82,Access,Non Submission,,47.89,60.22,54.43,48.47,76,Access,Concern for Welfare,,77.51,70.12,63.03,45.4,79,No Access,Concern for Welfare,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management
51180,Master of Professional Accounting,SRI to JCUB,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,79.22,88.33,75.26,50.86,66,No Access,Attendance,,56.32,47.78,43.38,40.09,70,Access,Non Submission,,98.26,100.0,86.98,73.0,70,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
33283,Master of Information Technology - Master of Business Administration,SRI to JCUB,Academic Caution,,Writing,,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,47.51,55.26,61.51,87.33,76,Access,Non Submission,,42.07,46.99,45.28,47.63,66,No Access,Attendance,,54.63,66.28,69.4,72.47,53,No Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Poor time management
62198,Master of Professional Account and Master of Business Administration,New,Academic Caution,CP5047,Writing,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,26.94,43.45,8.92,15.33,69,No Access,Non Submission,,6.23,2.06,0.0,0.0,63,Access,Non Submission,,35.26,29.59,37.76,49.55,58,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Late enrollment
51830,Master of International Tourism and Hospitality Management - Master of Business Administration,New,Conditional,,Referencing,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,53.3,55.89,68.91,68.34,76,No Access,Concern for Welfare,,73.56,93.76,91.7,100.0,76,No Access,Concern for Welfare,,70.92,80.13,66.08,62.69,69,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Late enrollment
48200,Master of Business Administration,First year,Academic Caution,CP1404,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,52.04,46.73,53.5,47.94,74,Access,Concern for Welfare,,60.93,49.89,55.6,68.72,69,Access,Attendance,,62.92,73.6,56.87,50.86,64,Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management
92955,Master of Information Technology - Master of Business Administration,Continuing,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,72.58,71.02,58.64,58.47,100,Access,Attendance,,63.17,63.09,41.87,23.43,92,No Access,Attendance,,73.49,77.98,61.13,44.26,78,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Time management
74357,Bachelor of Business,Return to Study,Satisfactory,,,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,91.17,100.0,96.32,100.0,78,Access,Concern for Welfare,,70.26,75.49,76.29,68.01,80,No Access,Non Submission,,77.36,75.0,81.04,76.45,78,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
85481,Bachelor of Information Technology,Return to Study,At Risk,CP1404,4R Essential Skills,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,13.81,13.95,22.12,36.24,41,No Access,Attendance,,13.03,14.49,19.91,25.0,37,Access,Attendance,,60.56,49.28,49.11,50.46,32,No Access,Attendance,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Late enrollment
41775,"Bachelor of Tourism, Hospitality and Events",Transferred,At Risk,,,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,33.73,43.11,36.8,27.59,67,Access,Concern for Welfare,,27.98,12.96,34.85,36.89,64,Access,Non Submission,,61.49,63.56,62.64,73.0,73,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Late enrollment
52714,Bachelor of Business,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,68.83,66.17,68.82,78.92,81,No Access,Attendance,,63.7,71.1,64.33,60.04,70,No Access,Non Submission,,77.2,86.61,88.89,99.44,72,Access,Non Submission,Week 5. Good progress on assessments. No concerns identified.,Academic progression
59290,Master of Information Technology,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,77.51,77.86,71.66,74.08,98,Access,Non Submission,,69.61,61.4,65.39,43.57,90,No Access,Attendance,,60.14,76.37,71.4,74.15,80,No Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
46739,Master of Information Technology - Master of Business Administration,Continuing,Academic Caution,CP5633,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,62.83,55.23,69.45,75.89,80,Access,Attendance,,49.43,46.84,45.5,53.74,85,No Access,Non Submission,,58.78,46.15,54.29,42.66,75,Access,Concern for Welfare,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Study skills
61502,Master of Engineering Management,Transferred,Academic Caution,CP5633,Writing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,13.4,7.31,0.0,0.0,61,No Access,Non Submission,,48.53,52.16,53.56,67.57,45,Access,Attendance,,66.38,58.18,52.61,46.24,40,Access,Attendance,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental health
57843,Master of Professional Accounting,First year,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,76.56,69.88,79.21,100.0,89,No Access,Attendance,,58.97,59.01,69.35,72.17,95,No Access,Concern for Welfare,,79.95,87.24,76.94,62.69,89,No Access,Non Submission,Week 5. Good progress on assessments. No concerns identified.,Academic progression
24927,Master of Professional Accounting,Transferred,Conditional,,4R Essential Skills,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,53.49,44.73,47.98,50.53,84,Access,Concern for Welfare,,62.72,70.7,65.04,56.84,76,No Access,Concern for Welfare,,45.05,50.07,47.45,46.35,73,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Study skills
83905,Master of Information Technology,Continuing,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,74.07,68.43,49.61,49.9,100,Access,Concern for Welfare,,82.79,82.09,73.8,66.75,100,Access,Non Submission,,54.24,55.16,34.89,26.49,100,Access,Non Submission,Week 7. Student maintaining good academic standards.,Time management
36188,Bachelor of Commerce,Continuing,Conditional,,Referencing,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,44.42,43.24,33.03,45.43,81,No Access,Non Submission,,65.41,59.9,63.61,81.99,76,No Access,Concern for Welfare,,45.75,36.86,34.2,20.25,74,Access,Non Submission,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Study skills
87624,Master of Information Technology,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,87.94,83.46,83.77,84.11,94,Access,Non Submission,,74.63,82.38,82.84,90.87,94,No Access,Concern for Welfare,,72.24,79.92,64.37,50.22,88,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Academic progression
81516,Postgraduate Qualifying Program - Business,First year,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,65.1,74.4,56.74,45.35,84,Access,Attendance,,77.09,76.63,73.29,77.0,79,Access,Concern for Welfare,,69.32,77.77,71.7,85.08,84,Access,Non Submission,Week 7. Student maintaining good academic standards.,Academic progression
33583,Bachelor of Business,Continuing,Conditional,,Referencing,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,60.51,59.33,41.54,48.1,99,Access,Attendance,,100.0,97.69,100.0,100.0,100,No Access,Attendance,,59.5,69.48,56.75,30.8,100,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Academic progression
99353,"Bachelor of Tourism, Hospitality and Events",Continuing,Academic Caution,,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,27.11,15.96,28.34,30.34,51,Access,Non Submission,,66.35,80.99,85.47,82.72,43,Access,Attendance,,56.15,62.52,50.91,51.74,38,No Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management
82102,Master of Information Technology,Excluded,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,74.79,70.91,87.61,96.84,100,Access,Non Submission,,72.94,63.15,84.45,91.11,100,Access,Non Submission,,75.94,69.17,84.88,75.73,90,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Study skills
13527,"Bachelor of Tourism, Hospitality and Events",First year,Academic Caution,CP5639,Writing,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,21.88,16.21,25.35,31.15,76,Access,Non Submission,,62.11,60.73,63.69,98.81,65,No Access,Non Submission,,63.75,60.37,62.7,59.69,66,Access,Concern for Welfare,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Late enrollment
70505,Bachelor of Commerce,New,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,70.83,63.54,78.82,86.38,84,Access,Non Submission,,65.53,73.69,46.5,62.82,80,No Access,Non Submission,,97.62,100.0,92.66,93.06,67,Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
37479,Master of Professional Account and Master of Business Administration,First year,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,45.67,49.12,45.86,40.43,85,Access,Concern for Welfare,,52.94,53.6,82.3,100.0,86,Access,Concern for Welfare,,61.29,59.84,67.51,63.27,78,No Access,Non Submission,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Late enrollment
67469,Bachelor of Information Technology,First year,Satisfactory,,Essential Skills and Reading,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,67.26,51.65,68.17,70.02,89,Access,Concern for Welfare,,68.47,72.09,69.72,63.96,85,Access,Concern for Welfare,,84.88,83.44,74.4,48.03,82,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Study skills
48185,Master of Information Technology,Excluded,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,87.22,88.23,88.06,87.95,83,Access,Non Submission,,89.62,90.76,100.0,100.0,76,Access,Non Submission,,42.9,53.04,46.06,41.55,83,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Time management
19064,"Bachelor of Tourism, Hospitality and Events",First year,At Risk,,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,35.38,32.92,22.96,27.28,28,No Access,Attendance,,36.97,30.03,79.96,87.62,28,No Access,Attendance,,43.42,25.02,55.96,58.84,27,Access,Attendance,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Poor time management
63627,Master of Business Administration,First year,Academic Caution,,Studiocity,,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,67.25,59.71,51.1,34.07,94,Access,Non Submission,,80.18,84.8,64.02,26.9,88,Access,Attendance,,55.18,63.92,47.6,56.72,81,No Access,Concern for Welfare,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Late enrollment
98208,Master of Data Science (Professional),New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,71.52,85.55,64.74,60.62,84,Access,Attendance,,67.14,75.02,73.05,55.62,84,No Access,Attendance,,83.31,71.39,74.19,78.59,78,Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
75444,Bachelor of Commerce,SRI to JCUB,Academic Caution,CP5047,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,17.42,14.45,25.01,33.79,46,No Access,Attendance,,51.42,57.76,64.49,56.14,38,Access,Attendance,,51.0,58.71,58.68,60.6,29,Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management
28242,Master of Information Technology - Master of Business Administration,Continuing,Satisfactory,CP5633,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,67.39,73.99,69.54,83.73,82,Access,Non Submission,,76.32,73.33,58.68,47.1,81,Access,Attendance,,60.23,45.59,51.57,55.68,78,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Time management
93012,Master of Education - Master of Business Administration,Transferred,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,67.1,68.52,73.83,76.77,94,Access,Non Submission,,66.74,63.17,74.47,78.02,93,Access,Attendance,,44.47,41.64,49.79,54.64,84,No Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
49692,Master of Information Technology,LOA,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,57.75,51.78,38.27,35.12,73,Access,Attendance,,82.46,81.39,78.96,64.23,66,Access,Attendance,,78.99,65.85,86.76,97.59,70,Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
41722,Master of Business Administration,Excluded,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,84.02,84.42,78.82,81.4,96,No Access,Concern for Welfare,,84.37,75.11,83.68,86.52,99,No Access,Attendance,,80.78,77.96,87.09,78.72,100,Access,Attendance,Week 7. Student maintaining good academic standards.,Study skills
43119,Master of Information Technology - Master of Business Administration,New,Conditional,,,,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,85.27,83.49,86.72,91.69,88,Access,Attendance,,31.3,40.25,44.64,50.54,86,Access,Non Submission,,49.48,32.45,54.22,69.03,92,Access,Non Submission,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Study skills
96332,Bachelor of Business,Continuing,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,45.75,37.29,63.23,42.8,92,No Access,Non Submission,,84.77,79.17,87.32,100.0,100,No Access,Concern for Welfare,,78.52,89.99,73.59,66.81,94,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
30203,Master of Data Science (Professional),Continuing,Conditional,CP1407,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,79.44,75.93,85.42,100.0,85,Access,Concern for Welfare,,85.42,72.79,82.01,83.68,82,Access,Concern for Welfare,,72.07,72.71,75.02,70.18,80,No Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Study skills
65460,Master of International Tourism and Hospitality Management,Excluded,At Risk,CP5633,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,36.52,27.07,31.74,11.03,56,No Access,Concern for Welfare,,47.1,45.55,37.94,54.78,53,Access,Concern for Welfare,,40.58,42.88,34.2,26.03,47,No Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Mental health
59412,Master of Professional Account and Master of Business Administration,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,73.89,71.23,73.93,83.62,85,Access,Non Submission,,68.78,58.13,53.52,63.15,81,Access,Concern for Welfare,,86.17,91.42,81.81,63.64,87,Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Time management
19694,Master of Data Science (Professional),SRI to JCUB,At Risk,CP5633,Studiocity,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,34.92,34.17,23.6,0.31,64,Access,Concern for Welfare,,13.85,19.11,1.8,0.0,49,No Access,Attendance,,37.84,42.56,41.2,40.09,53,Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Financial stress
68860,"Bachelor of Tourism, Hospitality and Events",Continuing,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,56.96,56.07,50.8,59.49,81,Access,Non Submission,,53.65,52.96,39.5,35.72,80,No Access,Concern for Welfare,,50.84,47.03,42.45,36.76,82,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management
88372,Postgraduate Qualifying Program - Business,SRI to JCUB,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,45.92,51.38,45.54,39.73,98,Access,Non Submission,,56.42,59.89,50.08,62.58,91,No Access,Concern for Welfare,,80.84,93.11,82.21,95.82,83,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Study skills
72814,Master of International Tourism and Hospitality Management - Master of Business Administration,First year,Academic Caution,CP1406,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,61.94,58.33,63.81,54.74,100,Access,Concern for Welfare,,91.03,90.22,91.29,96.1,92,Access,Attendance,,43.7,54.27,33.44,13.3,89,Access,Non Submission,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Study skills
86315,Master of International Tourism and Hospitality Management,First year,At Risk,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,37.0,26.77,52.62,57.66,80,No Access,Concern for Welfare,,0.0,1.6,5.54,3.25,69,No Access,Non Submission,,20.59,19.77,15.78,1.66,60,Access,Non Submission,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Financial stress
62534,Bachelor of Business,LOA,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,57.23,58.48,66.26,76.32,97,No Access,Attendance,,54.26,59.19,61.99,82.58,97,No Access,Non Submission,,63.6,63.15,69.28,65.78,98,Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
80040,Master of Data Science (Professional),Continuing,At Risk,,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,49.93,49.74,41.47,28.1,59,Access,Concern for Welfare,,67.49,59.52,55.81,54.1,50,Access,Concern for Welfare,,44.45,33.96,39.26,26.86,43,No Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Financial stress
76402,Master of International Tourism and Hospitality Management - Master of Business Administration,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,62.3,82.5,59.27,47.19,100,Access,Concern for Welfare,,99.26,100.0,100.0,90.37,96,No Access,Concern for Welfare,,89.3,95.83,90.77,70.91,97,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
64827,Master of International Tourism and Hospitality Management,Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,69.76,83.6,71.96,68.55,82,No Access,Concern for Welfare,,72.26,70.98,64.26,59.77,91,Access,Concern for Welfare,,92.31,100.0,84.77,96.31,91,Access,Attendance,Week 7. Student maintaining good academic standards.,Academic progression
81256,Master of International Tourism and Hospitality Management - Master of Business Administration,SRI to JCUB,Academic Caution,,Referencing,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,66.42,71.48,70.74,61.73,80,Access,Concern for Welfare,,53.92,60.58,41.85,23.32,81,Access,Attendance,,64.59,58.28,72.83,67.9,74,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management
14818,Master of International Tourism and Hospitality Management,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,72.93,75.56,68.11,62.83,100,Access,Non Submission,,66.84,66.69,57.22,49.73,90,Access,Concern for Welfare,,83.98,74.89,79.11,82.89,84,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Time management
57124,Master of International Tourism and Hospitality Management - Master of Business Administration,LOA,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,45.07,59.91,55.52,42.29,84,Access,Concern for Welfare,,49.75,49.99,38.55,44.48,73,Access,Non Submission,,79.73,80.72,74.03,90.37,68,Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Time management
80373,Master of Education - Master of Business Administration,Return to Study,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,79.04,83.87,91.04,84.82,90,Access,Attendance,,90.42,88.3,93.76,93.56,82,No Access,Non Submission,,52.47,60.12,34.22,13.5,73,No Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Study skills
87833,Master of Education - Master of Business Administration,First year,Conditional,,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,48.21,32.58,37.2,34.64,77,Access,Non Submission,,54.8,52.69,45.65,41.63,73,No Access,Concern for Welfare,,55.12,41.99,53.11,37.2,68,Access,Non Submission,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management
93647,Master of International Tourism and Hospitality Management - Master of Business Administration,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,80.77,77.64,100.0,100.0,80,Access,Attendance,,73.44,78.07,52.54,53.64,76,No Access,Non Submission,,65.16,65.87,57.88,46.79,71,Access,Non Submission,Week 7. Student maintaining good academic standards.,Study skills
21138,Bachelor of Business,New,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,67.83,68.44,67.56,67.4,91,No Access,Non Submission,,55.49,74.15,57.81,64.22,86,Access,Attendance,,70.92,63.93,72.43,76.66,84,No Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Time management
24335,Master of Engineering Management,Continuing,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,85.62,100.0,100.0,85.99,80,Access,Concern for Welfare,,69.47,72.16,65.47,62.94,71,No Access,Concern for Welfare,,49.26,56.57,30.5,2.26,73,Access,Attendance,Week 7. Student maintaining good academic standards.,Study skills
42536,Master of Professional Accounting,Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,57.82,57.04,41.6,20.76,96,Access,Attendance,,88.79,87.89,93.12,80.46,92,Access,Non Submission,,74.35,73.27,66.4,61.81,91,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Time management
96193,Master of Information Technology,Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,47.29,50.8,43.3,38.22,86,Access,Concern for Welfare,,85.22,88.68,82.04,67.05,90,Access,Attendance,,90.94,80.22,97.24,81.22,87,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Academic progression
97122,Master of Information Technology,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,81.01,89.1,61.89,57.72,86,No Access,Attendance,,79.4,85.02,83.05,73.33,89,Access,Concern for Welfare,,72.39,85.71,61.32,59.65,83,Access,Non Submission,Week 5. Good progress on assessments. No concerns identified.,Time management
56531,Master of International Tourism and Hospitality Management,New,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,83.82,75.89,69.65,47.37,91,Access,Attendance,,79.74,69.54,78.39,94.16,84,Access,Concern for Welfare,,74.38,68.16,75.64,75.44,86,Access,Non Submission,Week 5. Good progress on assessments. No concerns identified.,Academic progression
31802,Master of International Tourism and Hospitality Management,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,75.43,88.39,79.4,100.0,97,No Access,Attendance,,80.46,74.32,100.0,100.0,88,Access,Concern for Welfare,,62.34,80.93,55.01,42.08,78,Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
94803,Bachelor of Business,Continuing,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,63.38,64.7,72.69,45.56,92,Access,Concern for Welfare,,86.12,81.68,81.99,100.0,100,Access,Attendance,,77.56,81.14,77.07,86.0,100,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Academic progression
90304,Master of Information Technology - Master of Business Administration,First year,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,89.42,69.62,100.0,100.0,88,No Access,Non Submission,,81.01,75.59,69.49,92.07,82,No Access,Attendance,,64.14,76.28,68.05,94.55,73,No Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
15806,Master of Business Administration,Transferred,Academic Caution,CP5639,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,34.27,21.41,34.29,16.47,69,No Access,Concern for Welfare,,93.19,98.22,100.0,100.0,66,No Access,Concern for Welfare,,32.52,31.46,33.62,57.5,56,No Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Poor time management
83822,Master of International Tourism and Hospitality Management,Transferred,At Risk,,Referencing,,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,19.17,13.34,15.54,5.64,57,Access,Non Submission,,18.74,0.0,0.47,4.53,52,No Access,Non Submission,,44.85,51.54,39.03,34.93,57,Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Financial stress
94545,Master of Engineering Management,Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,89.36,100.0,98.78,100.0,91,Access,Attendance,,81.22,84.18,79.55,73.86,84,Access,Attendance,,88.47,78.1,100.0,100.0,75,No Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
98797,Master of International Tourism and Hospitality Management - Master of Business Administration,New,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,54.23,49.87,45.49,34.21,83,No Access,Concern for Welfare,,67.87,62.8,64.79,62.48,87,No Access,Attendance,,84.17,82.21,87.43,89.15,89,Access,Non Submission,Week 5. Good progress on assessments. No concerns identified.,Study skills
94769,Master of Professional Accounting,Excluded,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,76.49,76.86,70.02,55.77,87,Access,Attendance,,77.52,87.71,75.23,65.68,71,Access,Concern for Welfare,,71.93,67.43,65.26,44.6,64,Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Time management
